order_time,delivery_time,driver_rating,food_type,distance_km,weather_condition,packaging_type,customer_past_complaints,city,complaint
2025-07-09 03:09:45,2025-07-09 04:32:45,4.1,Dessert,12.38,Rain,Foil,4,Hinjewadi,0
2025-07-08 21:26:37,2025-07-08 22:02:37,3.9,Pizza,12.25,Storm,Plastic,1,Pashan,1
2025-07-09 21:09:22,2025-07-09 22:01:22,3.4,Dessert,7.18,Fog,Box,1,Hinjewadi,0
2025-07-09 09:28:38,2025-07-09 10:44:38,3.0,Burger,3.94,Clear,Paper,5,Baner,1
2025-07-08 10:40:56,2025-07-08 11:47:56,3.4,Chinese,10.74,Fog,Box,4,Pashan,1
2025-07-08 12:04:05,2025-07-08 13:24:05,2.2,Chinese,1.28,Fog,Box,4,Wakad,0
2025-07-09 21:15:24,2025-07-09 21:39:24,2.4,Burger,2.8,Storm,Foil,2,Bavdhan,0
2025-07-10 02:19:20,2025-07-10 03:07:20,1.3,Pizza,11.04,Rain,Foil,4,Pimple Saudagar,1
2025-07-09 09:19:51,2025-07-09 10:24:51,4.1,Pizza,11.47,Storm,Plastic,1,Viman Nagar,1
2025-07-09 03:54:23,2025-07-09 04:14:23,1.4,Burger,7.49,Fog,Foil,4,Camp,0
2025-07-08 15:17:51,2025-07-08 16:29:51,1.1,Pizza,5.32,Rain,Plastic,4,Koregaon Park,0
2025-07-09 13:57:38,2025-07-09 15:23:38,3.8,Burger,7.1,Fog,Plastic,4,Baner,1
2025-07-09 01:18:22,2025-07-09 02:46:22,4.8,Dessert,6.77,Rain,Foil,5,Baner,1
2025-07-10 08:13:23,2025-07-10 09:26:23,4.8,Pizza,10.13,Fog,Paper,4,Baner,1
2025-07-10 04:04:21,2025-07-10 04:56:21,3.0,Burger,4.53,Clear,Box,4,Hadapsar,1
2025-07-09 00:46:35,2025-07-09 01:26:35,2.4,Burger,13.62,Clear,Plastic,5,Pimple Saudagar,1
2025-07-09 03:56:51,2025-07-09 04:45:51,4.0,Pizza,12.56,Clear,Plastic,2,Bavdhan,1
2025-07-10 00:22:41,2025-07-10 01:46:41,4.5,Sandwich,12.6,Rain,Foil,4,Magarpatta,0
2025-07-08 16:26:47,2025-07-08 16:57:47,1.2,Indian,4.67,Storm,Paper,4,Bavdhan,1
2025-07-09 13:46:59,2025-07-09 15:11:59,3.9,Pizza,12.49,Rain,Paper,4,Pimple Saudagar,1
2025-07-09 21:00:30,2025-07-09 22:02:30,3.2,Indian,2.77,Fog,Paper,0,Koregaon Park,0
2025-07-08 16:30:49,2025-07-08 17:23:49,4.2,Burger,1.1,Fog,Paper,2,Koregaon Park,0
2025-07-10 08:14:22,2025-07-10 09:30:22,3.9,Chinese,8.52,Fog,Box,5,Kharadi,0
2025-07-08 19:41:32,2025-07-08 20:31:32,4.1,Pizza,10.22,Rain,Box,3,Wakad,0
2025-07-08 20:26:39,2025-07-08 21:12:39,4.4,Chinese,12.83,Rain,Paper,3,Pashan,1
2025-07-09 16:40:10,2025-07-09 17:37:10,4.9,Dessert,8.91,Rain,Paper,0,Bavdhan,1
2025-07-08 18:23:29,2025-07-08 19:42:29,2.6,Chinese,4.65,Clear,Box,4,Wakad,1
2025-07-09 00:34:57,2025-07-09 01:07:57,3.3,Pizza,13.63,Fog,Paper,4,Baner,1
2025-07-10 07:39:45,2025-07-10 08:27:45,1.5,Pizza,4.38,Fog,Paper,1,Magarpatta,1
2025-07-09 16:22:49,2025-07-09 17:18:49,1.7,Burger,13.11,Storm,Paper,0,Kothrud,1
2025-07-09 00:35:25,2025-07-09 01:06:25,1.7,Sandwich,13.26,Rain,Box,3,Camp,0
2025-07-08 16:09:04,2025-07-08 17:23:04,2.4,Sandwich,12.38,Clear,Paper,1,Hinjewadi,0
2025-07-10 06:17:12,2025-07-10 07:25:12,1.2,Chinese,3.42,Rain,Box,5,Pashan,1
2025-07-08 19:15:30,2025-07-08 19:58:30,1.2,Chinese,7.31,Fog,Foil,4,Magarpatta,1
2025-07-10 03:58:49,2025-07-10 04:27:49,4.0,Sandwich,3.86,Clear,Foil,2,Kharadi,0
2025-07-08 19:30:58,2025-07-08 20:40:58,1.1,Indian,9.7,Fog,Plastic,3,Koregaon Park,1
2025-07-09 14:29:12,2025-07-09 14:53:12,2.4,Sandwich,2.87,Clear,Box,1,Aundh,1
2025-07-08 17:11:53,2025-07-08 18:09:53,3.0,Indian,9.51,Fog,Box,0,Kothrud,0
2025-07-09 10:19:59,2025-07-09 11:31:59,1.7,Pizza,12.25,Fog,Foil,1,Kothrud,1
2025-07-09 07:25:52,2025-07-09 07:52:52,2.4,Burger,6.56,Storm,Foil,4,Camp,1
2025-07-10 08:47:03,2025-07-10 09:10:03,3.8,Burger,9.77,Clear,Box,2,Shivaji Nagar,0
2025-07-09 12:58:26,2025-07-09 14:10:26,2.1,Burger,5.32,Clear,Foil,0,Shivaji Nagar,0
2025-07-09 01:18:23,2025-07-09 02:40:23,1.5,Indian,11.92,Rain,Box,4,Kharadi,1
2025-07-09 20:26:20,2025-07-09 21:25:20,4.4,Burger,3.32,Rain,Box,1,Hinjewadi,1
2025-07-08 14:09:45,2025-07-08 15:25:45,4.4,Pizza,9.55,Fog,Plastic,1,Camp,0
2025-07-09 07:28:46,2025-07-09 07:52:46,2.9,Indian,14.25,Storm,Box,4,Kothrud,1
2025-07-10 06:18:46,2025-07-10 06:59:46,4.0,Dessert,3.21,Clear,Foil,1,Shivaji Nagar,0
2025-07-09 21:55:31,2025-07-09 23:13:31,4.6,Sandwich,1.38,Fog,Paper,3,Hinjewadi,1
2025-07-09 17:22:39,2025-07-09 18:37:39,1.3,Sandwich,2.71,Fog,Plastic,5,Shivaji Nagar,1
2025-07-10 10:30:01,2025-07-10 11:21:01,1.6,Dessert,12.17,Storm,Plastic,2,Shivaji Nagar,0
2025-07-08 17:52:20,2025-07-08 19:05:20,1.8,Dessert,10.28,Rain,Paper,0,Shivaji Nagar,1
2025-07-09 21:21:50,2025-07-09 22:29:50,3.0,Dessert,5.17,Fog,Plastic,2,Pashan,0
2025-07-09 20:28:03,2025-07-09 21:22:03,1.8,Pizza,10.04,Rain,Paper,1,Kharadi,1
2025-07-08 17:51:57,2025-07-08 18:20:57,2.3,Dessert,13.7,Rain,Plastic,5,Magarpatta,1
2025-07-09 14:00:14,2025-07-09 14:28:14,2.5,Chinese,1.45,Storm,Box,2,Wakad,0
2025-07-09 21:05:06,2025-07-09 21:31:06,1.2,Dessert,13.83,Rain,Paper,0,Viman Nagar,1
2025-07-10 04:40:19,2025-07-10 05:29:19,4.2,Chinese,1.26,Storm,Foil,4,Hinjewadi,1
2025-07-08 16:47:13,2025-07-08 18:14:13,5.0,Pizza,8.57,Clear,Paper,2,Magarpatta,0
2025-07-08 22:08:39,2025-07-08 23:18:39,1.4,Chinese,12.6,Clear,Foil,3,Camp,1
2025-07-10 09:06:02,2025-07-10 09:58:02,3.4,Sandwich,1.15,Storm,Foil,4,Koregaon Park,0
2025-07-10 02:22:01,2025-07-10 03:37:01,3.1,Sandwich,10.12,Storm,Plastic,4,Magarpatta,0
2025-07-09 14:28:03,2025-07-09 14:50:03,4.7,Chinese,7.21,Fog,Box,0,Baner,0
2025-07-09 08:57:12,2025-07-09 09:31:12,3.4,Pizza,11.09,Clear,Paper,5,Pimple Saudagar,0
2025-07-08 19:33:15,2025-07-08 20:23:15,4.8,Burger,3.75,Fog,Paper,1,Koregaon Park,0
2025-07-09 01:46:37,2025-07-09 02:56:37,1.5,Burger,14.5,Rain,Box,3,Pimple Saudagar,1
2025-07-08 23:15:10,2025-07-09 00:04:10,4.2,Pizza,11.06,Rain,Box,3,Pashan,1
2025-07-08 18:34:46,2025-07-08 19:24:46,2.8,Dessert,2.96,Rain,Foil,2,Camp,1
2025-07-08 11:42:27,2025-07-08 12:46:27,4.7,Sandwich,14.46,Fog,Paper,2,Camp,1
2025-07-10 09:16:53,2025-07-10 10:26:53,1.6,Pizza,4.9,Rain,Foil,2,Viman Nagar,1
2025-07-10 07:17:06,2025-07-10 08:22:06,2.0,Burger,13.7,Fog,Plastic,0,Baner,0
2025-07-09 14:45:16,2025-07-09 16:15:16,2.3,Burger,2.96,Rain,Box,4,Bavdhan,1
2025-07-10 09:28:49,2025-07-10 10:05:49,1.3,Burger,2.19,Storm,Foil,1,Kothrud,1
2025-07-09 16:15:48,2025-07-09 17:39:48,2.1,Chinese,14.92,Storm,Foil,0,Kothrud,1
2025-07-09 11:58:57,2025-07-09 13:02:57,3.5,Chinese,1.97,Storm,Plastic,5,Wakad,1
2025-07-10 05:48:57,2025-07-10 06:23:57,5.0,Sandwich,2.72,Storm,Plastic,1,Baner,1
2025-07-09 04:27:30,2025-07-09 04:55:30,2.2,Chinese,1.67,Storm,Paper,0,Viman Nagar,0
2025-07-09 01:18:17,2025-07-09 02:40:17,3.0,Dessert,8.44,Fog,Paper,4,Baner,1
2025-07-09 21:32:17,2025-07-09 22:03:17,4.5,Sandwich,2.12,Clear,Box,3,Pimple Saudagar,1
2025-07-09 06:45:54,2025-07-09 07:18:54,1.7,Chinese,4.59,Clear,Plastic,0,Wakad,1
2025-07-09 10:20:06,2025-07-09 11:40:06,3.9,Dessert,11.86,Storm,Box,0,Pimple Saudagar,1
2025-07-09 12:34:43,2025-07-09 13:47:43,2.2,Sandwich,12.46,Clear,Foil,3,Bavdhan,1
2025-07-09 11:48:14,2025-07-09 12:13:14,3.5,Sandwich,12.86,Fog,Plastic,4,Aundh,0
2025-07-08 17:42:21,2025-07-08 18:08:21,5.0,Sandwich,5.42,Fog,Foil,0,Kharadi,0
2025-07-09 15:32:28,2025-07-09 16:34:28,2.9,Sandwich,1.27,Clear,Box,1,Pimple Saudagar,1
2025-07-09 10:39:01,2025-07-09 11:58:01,4.0,Chinese,4.5,Clear,Foil,4,Kothrud,1
2025-07-09 15:12:39,2025-07-09 15:32:39,4.6,Chinese,2.0,Clear,Box,1,Aundh,0
2025-07-10 00:10:32,2025-07-10 01:15:32,4.7,Sandwich,9.47,Fog,Plastic,5,Pimple Saudagar,0
2025-07-08 20:39:46,2025-07-08 21:33:46,1.1,Indian,9.92,Fog,Paper,5,Baner,0
2025-07-09 14:47:36,2025-07-09 16:00:36,3.7,Sandwich,3.07,Fog,Plastic,4,Koregaon Park,1
2025-07-10 09:44:44,2025-07-10 10:59:44,4.1,Sandwich,6.3,Clear,Foil,3,Koregaon Park,1
2025-07-09 22:02:59,2025-07-09 22:46:59,2.2,Pizza,7.31,Fog,Plastic,1,Kharadi,1
2025-07-10 00:53:18,2025-07-10 01:17:18,4.6,Pizza,8.08,Clear,Plastic,2,Viman Nagar,0
2025-07-09 19:56:06,2025-07-09 20:30:06,4.1,Pizza,1.71,Fog,Paper,5,Bavdhan,0
2025-07-10 03:47:16,2025-07-10 05:09:16,4.9,Burger,7.94,Storm,Box,0,Kharadi,0
2025-07-08 22:33:52,2025-07-08 22:55:52,1.4,Indian,2.44,Storm,Plastic,2,Magarpatta,1
2025-07-09 00:03:12,2025-07-09 00:34:12,1.2,Burger,12.74,Fog,Foil,3,Hinjewadi,0
2025-07-10 04:20:14,2025-07-10 05:26:14,3.0,Dessert,5.05,Fog,Plastic,0,Camp,0
2025-07-09 11:01:14,2025-07-09 12:01:14,4.1,Dessert,3.42,Rain,Box,0,Koregaon Park,1
2025-07-09 04:50:54,2025-07-09 05:30:54,4.1,Chinese,2.72,Clear,Paper,0,Pashan,0
2025-07-09 11:59:10,2025-07-09 12:30:10,2.8,Burger,2.57,Rain,Box,4,Camp,1
2025-07-10 04:28:11,2025-07-10 05:36:11,2.7,Dessert,9.39,Rain,Box,3,Hadapsar,1
2025-07-08 21:33:52,2025-07-08 23:02:52,3.4,Chinese,3.06,Clear,Paper,4,Bavdhan,1
2025-07-09 06:53:32,2025-07-09 07:15:32,2.7,Indian,6.24,Clear,Box,2,Aundh,0
2025-07-08 13:50:40,2025-07-08 14:50:40,4.4,Burger,10.41,Fog,Box,1,Pimple Saudagar,0
2025-07-09 16:39:51,2025-07-09 17:20:51,2.7,Indian,7.48,Fog,Foil,1,Baner,0
2025-07-08 14:34:48,2025-07-08 16:00:48,4.3,Indian,10.57,Rain,Plastic,4,Pimple Saudagar,1
2025-07-09 17:00:51,2025-07-09 17:44:51,4.0,Dessert,3.29,Fog,Foil,1,Aundh,0
2025-07-10 06:59:02,2025-07-10 07:54:02,1.8,Pizza,8.93,Fog,Foil,4,Hinjewadi,1
2025-07-09 03:30:55,2025-07-09 04:44:55,4.7,Chinese,4.44,Clear,Paper,0,Aundh,0
2025-07-08 16:54:47,2025-07-08 18:22:47,3.1,Pizza,8.12,Storm,Paper,0,Bavdhan,1
2025-07-08 14:43:18,2025-07-08 15:16:18,4.8,Chinese,14.83,Rain,Foil,5,Kothrud,0
2025-07-09 04:40:56,2025-07-09 05:28:56,2.1,Burger,1.42,Clear,Foil,5,Wakad,1
2025-07-09 06:00:07,2025-07-09 06:59:07,1.6,Dessert,13.91,Storm,Box,4,Wakad,1
2025-07-08 11:57:39,2025-07-08 12:34:39,1.0,Indian,4.04,Storm,Plastic,0,Koregaon Park,1
2025-07-09 14:10:30,2025-07-09 15:30:30,2.8,Dessert,1.96,Storm,Box,4,Pashan,1
2025-07-09 15:35:26,2025-07-09 16:48:26,3.1,Burger,6.24,Clear,Paper,1,Baner,0
2025-07-10 06:31:53,2025-07-10 07:26:53,2.8,Burger,3.67,Fog,Box,0,Hinjewadi,1
2025-07-10 05:59:12,2025-07-10 07:03:12,4.5,Chinese,12.79,Storm,Plastic,0,Bavdhan,1
2025-07-09 05:17:32,2025-07-09 05:59:32,2.4,Pizza,8.31,Clear,Plastic,1,Camp,0
2025-07-10 01:23:50,2025-07-10 02:30:50,4.6,Chinese,12.97,Storm,Box,5,Bavdhan,0
2025-07-09 20:28:26,2025-07-09 21:05:26,3.3,Pizza,1.97,Rain,Paper,3,Aundh,1
2025-07-09 12:59:29,2025-07-09 14:15:29,5.0,Pizza,10.98,Storm,Plastic,0,Koregaon Park,0
2025-07-09 00:02:26,2025-07-09 00:58:26,1.0,Burger,9.43,Rain,Paper,5,Wakad,1
2025-07-08 14:37:31,2025-07-08 15:51:31,1.2,Chinese,10.51,Storm,Foil,3,Pashan,1
2025-07-09 04:10:31,2025-07-09 05:17:31,4.7,Pizza,12.27,Clear,Box,0,Shivaji Nagar,1
2025-07-10 06:30:49,2025-07-10 07:36:49,4.4,Sandwich,13.28,Fog,Plastic,0,Baner,0
2025-07-08 20:25:35,2025-07-08 20:55:35,2.6,Pizza,10.91,Rain,Box,0,Aundh,1
2025-07-08 15:31:06,2025-07-08 15:52:06,2.8,Indian,9.94,Clear,Paper,0,Hadapsar,1
2025-07-09 20:00:15,2025-07-09 20:56:15,1.6,Pizza,9.85,Clear,Plastic,0,Bavdhan,1
2025-07-10 02:48:15,2025-07-10 04:05:15,3.2,Sandwich,12.18,Clear,Plastic,1,Shivaji Nagar,1
2025-07-10 04:54:30,2025-07-10 05:46:30,4.1,Indian,2.75,Storm,Foil,1,Hadapsar,1
2025-07-08 18:53:55,2025-07-08 19:47:55,3.2,Burger,3.2,Clear,Plastic,4,Pimple Saudagar,1
2025-07-08 12:44:26,2025-07-08 13:53:26,4.5,Pizza,4.67,Storm,Paper,4,Hinjewadi,1
2025-07-08 22:53:15,2025-07-08 23:55:15,2.2,Pizza,2.87,Rain,Paper,5,Kothrud,1
2025-07-09 12:42:01,2025-07-09 13:25:01,3.8,Indian,13.37,Storm,Box,2,Kothrud,0
2025-07-09 00:28:23,2025-07-09 01:29:23,3.7,Indian,3.08,Fog,Paper,2,Viman Nagar,0
2025-07-10 03:48:23,2025-07-10 04:20:23,3.0,Chinese,6.33,Fog,Paper,4,Pashan,1
2025-07-09 23:30:42,2025-07-10 00:45:42,1.1,Chinese,14.92,Storm,Plastic,5,Pimple Saudagar,1
2025-07-09 10:24:22,2025-07-09 11:00:22,4.4,Pizza,3.6,Fog,Paper,0,Viman Nagar,0
2025-07-08 21:14:10,2025-07-08 21:50:10,1.3,Indian,11.95,Storm,Paper,1,Wakad,1
2025-07-09 11:03:45,2025-07-09 12:31:45,1.7,Pizza,1.81,Fog,Paper,5,Kothrud,1
2025-07-08 16:54:58,2025-07-08 18:18:58,4.0,Pizza,11.25,Rain,Foil,1,Kharadi,1
2025-07-10 06:14:56,2025-07-10 07:30:56,1.3,Sandwich,7.42,Clear,Foil,4,Baner,1
2025-07-08 20:26:11,2025-07-08 21:11:11,4.5,Dessert,12.11,Rain,Box,0,Kharadi,1
2025-07-10 03:44:59,2025-07-10 05:07:59,4.6,Chinese,14.99,Rain,Foil,2,Bavdhan,1
2025-07-09 10:59:49,2025-07-09 11:28:49,4.1,Indian,4.37,Rain,Box,5,Shivaji Nagar,0
2025-07-08 16:50:51,2025-07-08 17:54:51,2.6,Chinese,14.22,Fog,Box,5,Hadapsar,1
2025-07-08 23:48:31,2025-07-09 00:34:31,3.9,Dessert,3.75,Rain,Box,5,Pimple Saudagar,1
2025-07-09 16:02:10,2025-07-09 16:59:10,2.0,Burger,2.6,Fog,Foil,3,Hadapsar,0
2025-07-09 10:06:57,2025-07-09 11:13:57,1.3,Burger,7.28,Rain,Paper,2,Shivaji Nagar,1
2025-07-10 01:19:09,2025-07-10 02:10:09,3.6,Pizza,10.64,Clear,Paper,5,Koregaon Park,1
2025-07-08 20:08:44,2025-07-08 20:58:44,1.7,Burger,6.09,Fog,Box,3,Aundh,0
2025-07-09 16:03:40,2025-07-09 17:23:40,3.4,Sandwich,11.45,Rain,Box,3,Hadapsar,1
2025-07-08 10:55:49,2025-07-08 12:00:49,4.6,Sandwich,10.85,Fog,Paper,3,Aundh,0
2025-07-09 15:51:05,2025-07-09 16:34:05,3.3,Dessert,9.93,Clear,Box,1,Shivaji Nagar,0
2025-07-08 14:16:02,2025-07-08 14:49:02,3.5,Pizza,10.22,Clear,Box,3,Baner,0
2025-07-08 12:12:53,2025-07-08 13:33:53,3.8,Indian,11.99,Fog,Plastic,4,Bavdhan,1
2025-07-09 06:21:34,2025-07-09 07:39:34,3.2,Indian,3.87,Storm,Plastic,3,Hadapsar,0
2025-07-08 20:56:55,2025-07-08 22:03:55,4.5,Indian,10.11,Fog,Foil,2,Koregaon Park,1
2025-07-08 16:46:06,2025-07-08 18:04:06,4.6,Sandwich,10.61,Rain,Foil,5,Shivaji Nagar,1
2025-07-09 01:41:46,2025-07-09 02:20:46,3.3,Dessert,3.3,Clear,Box,5,Kothrud,0
2025-07-10 07:42:54,2025-07-10 08:29:54,1.6,Indian,2.24,Rain,Paper,2,Koregaon Park,0
2025-07-09 07:49:49,2025-07-09 08:19:49,3.7,Dessert,11.73,Fog,Plastic,1,Kothrud,0
2025-07-09 09:15:25,2025-07-09 10:42:25,2.7,Dessert,6.57,Storm,Plastic,3,Aundh,1
2025-07-10 05:38:28,2025-07-10 06:05:28,3.7,Indian,4.15,Rain,Paper,3,Camp,0
2025-07-09 11:56:26,2025-07-09 13:15:26,2.6,Chinese,12.55,Rain,Paper,3,Shivaji Nagar,1
2025-07-09 11:20:09,2025-07-09 12:45:09,3.4,Indian,11.21,Clear,Plastic,5,Koregaon Park,0
2025-07-09 14:28:22,2025-07-09 15:37:22,2.6,Chinese,1.96,Rain,Box,3,Camp,1
2025-07-09 03:29:33,2025-07-09 04:56:33,2.7,Sandwich,1.43,Fog,Box,4,Pimple Saudagar,1
2025-07-09 23:56:32,2025-07-10 00:54:32,3.2,Burger,14.52,Fog,Foil,0,Aundh,1
2025-07-09 09:56:47,2025-07-09 10:55:47,3.4,Burger,11.08,Storm,Plastic,4,Shivaji Nagar,1
2025-07-08 21:48:48,2025-07-08 22:09:48,3.0,Burger,10.37,Clear,Paper,0,Kothrud,1
2025-07-10 06:27:42,2025-07-10 07:19:42,1.4,Dessert,12.69,Storm,Box,5,Bavdhan,1
2025-07-09 05:26:12,2025-07-09 06:55:12,4.6,Indian,10.09,Clear,Foil,2,Wakad,1
2025-07-10 10:34:38,2025-07-10 11:54:38,1.7,Dessert,9.37,Storm,Box,3,Magarpatta,1
2025-07-08 19:06:58,2025-07-08 19:51:58,3.6,Pizza,10.31,Fog,Plastic,0,Kothrud,0
2025-07-09 06:12:45,2025-07-09 06:47:45,2.8,Chinese,10.6,Fog,Plastic,0,Magarpatta,1
2025-07-09 06:17:56,2025-07-09 07:18:56,1.5,Indian,10.78,Rain,Paper,5,Wakad,0
2025-07-08 14:59:26,2025-07-08 16:06:26,1.2,Indian,11.74,Rain,Box,2,Hadapsar,1
2025-07-09 22:47:26,2025-07-09 23:37:26,1.6,Indian,4.84,Storm,Foil,3,Bavdhan,1
2025-07-09 10:53:55,2025-07-09 11:51:55,3.7,Sandwich,12.78,Clear,Foil,1,Kharadi,1
2025-07-10 10:00:58,2025-07-10 11:11:58,3.2,Chinese,1.39,Storm,Paper,4,Camp,0
2025-07-09 08:54:35,2025-07-09 09:43:35,1.3,Burger,2.05,Fog,Box,0,Viman Nagar,1
2025-07-09 08:28:18,2025-07-09 08:54:18,4.7,Indian,14.82,Clear,Box,1,Kharadi,1
2025-07-10 09:44:26,2025-07-10 10:26:26,1.1,Chinese,1.19,Fog,Box,0,Baner,1
2025-07-09 04:52:34,2025-07-09 05:22:34,3.2,Indian,8.26,Rain,Plastic,2,Hadapsar,0
2025-07-08 15:02:18,2025-07-08 16:20:18,3.6,Dessert,8.38,Fog,Box,0,Shivaji Nagar,0
2025-07-09 18:36:38,2025-07-09 19:04:38,3.2,Burger,9.37,Rain,Box,5,Magarpatta,0
2025-07-09 04:50:50,2025-07-09 05:33:50,2.7,Burger,14.5,Fog,Box,2,Pashan,1
2025-07-09 08:05:20,2025-07-09 09:12:20,3.7,Dessert,14.3,Clear,Foil,5,Wakad,0
2025-07-08 16:28:48,2025-07-08 17:53:48,3.1,Sandwich,2.2,Fog,Foil,5,Viman Nagar,1
2025-07-10 02:30:01,2025-07-10 03:38:01,4.7,Sandwich,3.54,Storm,Paper,5,Hadapsar,0
2025-07-09 12:50:42,2025-07-09 13:35:42,2.4,Dessert,9.21,Storm,Plastic,0,Kharadi,1
2025-07-09 16:58:21,2025-07-09 17:21:21,1.5,Sandwich,10.87,Fog,Foil,4,Pashan,0
2025-07-09 08:36:32,2025-07-09 09:07:32,1.8,Burger,2.18,Fog,Foil,2,Bavdhan,1
2025-07-09 07:53:57,2025-07-09 08:50:57,4.3,Indian,9.55,Clear,Paper,2,Kothrud,0
2025-07-09 22:22:00,2025-07-09 23:17:00,2.2,Pizza,5.89,Storm,Box,3,Hadapsar,1
2025-07-09 21:46:08,2025-07-09 23:11:08,4.1,Indian,12.0,Clear,Plastic,4,Hadapsar,0
2025-07-09 23:07:00,2025-07-10 00:36:00,1.3,Indian,2.36,Rain,Foil,1,Shivaji Nagar,1
2025-07-09 01:40:44,2025-07-09 03:00:44,1.2,Dessert,13.33,Rain,Plastic,1,Kharadi,1
2025-07-09 18:16:19,2025-07-09 19:14:19,1.8,Pizza,1.36,Clear,Box,1,Wakad,1
2025-07-09 05:30:17,2025-07-09 06:31:17,4.1,Indian,14.6,Storm,Paper,2,Koregaon Park,1
2025-07-09 22:20:03,2025-07-09 23:03:03,4.1,Indian,2.83,Storm,Paper,1,Aundh,1
2025-07-08 20:11:53,2025-07-08 20:44:53,4.3,Sandwich,1.03,Fog,Paper,4,Bavdhan,1
2025-07-09 14:28:55,2025-07-09 15:42:55,2.2,Burger,4.33,Rain,Paper,3,Baner,1
2025-07-09 01:10:01,2025-07-09 02:17:01,2.6,Burger,3.78,Rain,Foil,3,Viman Nagar,1
2025-07-10 00:43:22,2025-07-10 02:01:22,1.5,Chinese,2.38,Clear,Box,2,Shivaji Nagar,1
2025-07-08 12:53:21,2025-07-08 14:23:21,3.9,Indian,1.25,Storm,Paper,1,Pashan,0
2025-07-09 13:09:03,2025-07-09 13:39:03,4.3,Burger,4.44,Clear,Plastic,0,Wakad,0
2025-07-09 18:18:22,2025-07-09 18:59:22,1.5,Sandwich,1.74,Storm,Foil,2,Camp,0
2025-07-10 02:17:18,2025-07-10 03:34:18,4.5,Dessert,3.48,Clear,Foil,5,Wakad,1
2025-07-09 12:07:39,2025-07-09 12:47:39,4.0,Chinese,12.73,Fog,Paper,2,Shivaji Nagar,0
2025-07-09 13:47:14,2025-07-09 14:48:14,2.6,Chinese,10.21,Fog,Plastic,1,Aundh,0
2025-07-10 00:15:30,2025-07-10 00:59:30,2.2,Pizza,5.32,Rain,Box,3,Hinjewadi,1
2025-07-08 12:45:59,2025-07-08 13:49:59,1.6,Dessert,10.9,Rain,Plastic,3,Baner,0
2025-07-10 04:40:54,2025-07-10 05:58:54,3.9,Sandwich,13.69,Storm,Paper,3,Koregaon Park,0
2025-07-09 01:37:45,2025-07-09 02:07:45,1.0,Sandwich,6.25,Clear,Foil,3,Viman Nagar,1
2025-07-10 02:49:20,2025-07-10 03:15:20,3.8,Indian,3.55,Fog,Plastic,0,Pashan,0
2025-07-09 09:01:49,2025-07-09 10:09:49,1.9,Chinese,3.72,Rain,Plastic,4,Pimple Saudagar,0
2025-07-08 17:59:08,2025-07-08 19:13:08,1.6,Pizza,10.47,Storm,Box,2,Kharadi,1
2025-07-08 19:46:11,2025-07-08 20:24:11,1.3,Pizza,2.64,Clear,Box,1,Aundh,1
2025-07-09 20:24:59,2025-07-09 21:45:59,4.4,Indian,12.28,Rain,Box,3,Magarpatta,0
2025-07-08 13:10:39,2025-07-08 13:39:39,3.6,Indian,1.72,Storm,Plastic,2,Baner,1
2025-07-09 05:07:09,2025-07-09 05:38:09,3.4,Indian,7.53,Rain,Box,0,Aundh,1
2025-07-09 04:44:58,2025-07-09 05:19:58,4.8,Sandwich,6.36,Rain,Paper,5,Viman Nagar,1
2025-07-09 13:54:54,2025-07-09 14:54:54,2.7,Sandwich,5.64,Storm,Plastic,1,Hinjewadi,1
2025-07-08 18:17:38,2025-07-08 19:09:38,1.7,Pizza,13.68,Clear,Paper,3,Bavdhan,1
2025-07-10 08:27:57,2025-07-10 09:32:57,3.2,Indian,10.37,Storm,Box,5,Bavdhan,0
2025-07-09 23:21:08,2025-07-10 00:16:08,3.7,Pizza,14.63,Clear,Paper,0,Viman Nagar,1
2025-07-10 05:03:13,2025-07-10 06:31:13,3.7,Pizza,14.37,Rain,Box,3,Koregaon Park,1
2025-07-10 01:25:22,2025-07-10 02:50:22,4.1,Chinese,5.13,Fog,Foil,1,Pimple Saudagar,0
2025-07-09 23:40:29,2025-07-10 00:06:29,2.7,Burger,1.92,Storm,Foil,1,Viman Nagar,1
2025-07-09 07:20:40,2025-07-09 08:42:40,1.3,Sandwich,9.37,Rain,Plastic,5,Magarpatta,1
2025-07-08 11:16:36,2025-07-08 12:46:36,1.3,Chinese,3.01,Rain,Plastic,4,Wakad,1
2025-07-08 15:33:58,2025-07-08 16:25:58,1.5,Indian,1.4,Fog,Paper,2,Aundh,0
2025-07-08 23:08:11,2025-07-09 00:17:11,2.9,Pizza,7.27,Fog,Box,5,Kothrud,1
2025-07-08 20:42:33,2025-07-08 21:55:33,2.5,Dessert,12.63,Clear,Paper,4,Aundh,1
2025-07-09 02:05:34,2025-07-09 03:09:34,4.6,Sandwich,4.2,Storm,Paper,1,Kothrud,1
2025-07-08 14:36:06,2025-07-08 15:39:06,2.2,Pizza,10.3,Storm,Foil,5,Aundh,0
2025-07-08 22:57:39,2025-07-08 23:24:39,3.3,Chinese,11.37,Fog,Plastic,2,Shivaji Nagar,1
2025-07-10 04:49:10,2025-07-10 05:12:10,4.3,Chinese,8.22,Rain,Foil,5,Pimple Saudagar,1
2025-07-08 16:56:37,2025-07-08 17:16:37,3.3,Pizza,3.14,Fog,Foil,3,Magarpatta,0
