order_time,delivery_time,driver_rating,food_type,distance_km,weather_condition,packaging_type,customer_past_complaints,city,complaint
09-07-2025 02:39,09-07-2025 03:07,3.3,Pizza,11.51,Storm,Paper,2,Shivaji Nagar,1
09-07-2025 07:40,09-07-2025 08:15,1.2,Indian,14.88,Fog,Paper,3,Viman Nagar,0
09-07-2025 19:18,09-07-2025 20:07,3.6,Chinese,5.6,Storm,Plastic,2,Koregaon Park,1
10-07-2025 09:44,10-07-2025 10:26,1.1,Chinese,1.19,Fog,Box,0,Baner,1
09-07-2025 12:56,09-07-2025 14:07,2.3,Chinese,14.71,Rain,Foil,0,Magarpatta,1
09-07-2025 19:19,09-07-2025 20:01,1.5,Indian,10.76,Clear,Box,2,Pashan,1
08-07-2025 16:38,08-07-2025 18:00,2.2,Pizza,12.88,Fog,Plastic,4,Kothrud,1
08-07-2025 23:12,09-07-2025 00:20,4.7,Sandwich,6.41,Rain,Box,1,Camp,1
09-07-2025 14:55,09-07-2025 15:27,4,Sandwich,10.34,Storm,Paper,2,Camp,0
09-07-2025 21:04,09-07-2025 22:23,2.8,Dessert,4.51,Clear,Box,0,Pashan,1
08-07-2025 17:11,08-07-2025 18:09,3,Indian,9.51,Fog,Box,0,Kothrud,0
09-07-2025 00:56,09-07-2025 01:42,3.5,Indian,5.83,Storm,Paper,1,Kothrud,1
09-07-2025 13:48,09-07-2025 14:13,4.1,Indian,11.03,Fog,Paper,5,Baner,1
09-07-2025 00:47,09-07-2025 01:41,1.4,Sandwich,8.3,Clear,Plastic,1,Koregaon Park,1
10-07-2025 04:36,10-07-2025 05:12,2.8,Indian,7.38,Clear,Plastic,0,Shivaji Nagar,0
08-07-2025 21:18,08-07-2025 22:11,1.8,Pizza,13.84,Clear,Box,1,Kharadi,0
08-07-2025 22:58,09-07-2025 00:08,3.9,Indian,14.2,Fog,Foil,1,Hadapsar,1
08-07-2025 14:37,08-07-2025 15:51,1.2,Chinese,10.51,Storm,Foil,3,Pashan,1
09-07-2025 01:05,09-07-2025 02:08,2.3,Sandwich,8.88,Storm,Foil,4,Wakad,0
09-07-2025 05:40,09-07-2025 06:02,5,Pizza,7.49,Fog,Foil,4,Shivaji Nagar,1
08-07-2025 22:19,08-07-2025 23:02,1,Indian,13.26,Storm,Plastic,4,Magarpatta,1
08-07-2025 19:02,08-07-2025 20:13,2.4,Sandwich,4.5,Storm,Paper,4,Kothrud,1
09-07-2025 01:40,09-07-2025 02:23,3.1,Sandwich,4.16,Fog,Paper,5,Kharadi,1
09-07-2025 18:14,09-07-2025 18:47,3,Chinese,6.1,Fog,Paper,4,Aundh,0
09-07-2025 05:04,09-07-2025 05:35,4.9,Chinese,10.91,Clear,Paper,5,Kothrud,1
08-07-2025 12:12,08-07-2025 13:33,3.8,Indian,11.99,Fog,Plastic,4,Bavdhan,1
08-07-2025 18:33,08-07-2025 19:44,4.9,Indian,5.88,Storm,Box,5,Wakad,0
09-07-2025 04:24,09-07-2025 04:50,1.9,Indian,3.85,Storm,Box,1,Kothrud,0
08-07-2025 13:47,08-07-2025 14:32,4.7,Dessert,4.31,Storm,Box,5,Baner,0
09-07-2025 09:26,09-07-2025 10:29,2.2,Indian,12.33,Rain,Paper,2,Kharadi,1
09-07-2025 22:20,09-07-2025 22:49,4.3,Sandwich,4.38,Storm,Box,5,Hadapsar,1
09-07-2025 22:17,09-07-2025 22:45,3.9,Dessert,14.13,Rain,Box,0,Aundh,1
10-07-2025 05:54,10-07-2025 06:59,1.6,Chinese,7.41,Clear,Box,2,Shivaji Nagar,1
09-07-2025 17:40,09-07-2025 18:11,4.2,Pizza,7.72,Rain,Plastic,2,Aundh,1
09-07-2025 01:25,09-07-2025 01:46,2.4,Burger,3.12,Storm,Paper,0,Koregaon Park,1
09-07-2025 22:55,10-07-2025 00:10,3.6,Pizza,8.36,Storm,Foil,0,Aundh,0
09-07-2025 05:37,09-07-2025 06:13,1.4,Pizza,6.72,Clear,Paper,5,Aundh,0
09-07-2025 17:23,09-07-2025 18:02,3.9,Sandwich,8.37,Storm,Plastic,1,Shivaji Nagar,1
10-07-2025 05:19,10-07-2025 06:26,3.3,Indian,7.01,Storm,Plastic,0,Magarpatta,0
09-07-2025 00:46,09-07-2025 01:26,2.4,Burger,13.62,Clear,Plastic,5,Pimple Saudagar,1
09-07-2025 04:06,09-07-2025 04:57,1.1,Dessert,9.77,Fog,Paper,1,Aundh,0
08-07-2025 12:52,08-07-2025 14:03,3.6,Dessert,10.11,Rain,Box,3,Camp,1
10-07-2025 08:05,10-07-2025 09:34,4.2,Burger,3.42,Rain,Box,0,Kharadi,1
10-07-2025 06:20,10-07-2025 07:41,2.9,Dessert,14.44,Rain,Foil,5,Pimple Saudagar,1
08-07-2025 16:24,08-07-2025 16:57,1.4,Pizza,6.55,Rain,Paper,2,Kharadi,1
10-07-2025 06:18,10-07-2025 06:59,4,Dessert,3.21,Clear,Foil,1,Shivaji Nagar,0
09-07-2025 04:44,09-07-2025 05:19,4.8,Sandwich,6.36,Rain,Paper,5,Viman Nagar,1
08-07-2025 18:09,08-07-2025 19:15,4.3,Sandwich,12,Storm,Foil,1,Kharadi,1
10-07-2025 09:47,10-07-2025 11:12,1.1,Indian,5.18,Clear,Plastic,3,Hinjewadi,1
08-07-2025 15:09,08-07-2025 15:59,3.3,Dessert,14.25,Fog,Box,0,Hinjewadi,0
09-07-2025 10:36,09-07-2025 11:37,3,Dessert,2.77,Fog,Box,2,Koregaon Park,0
10-07-2025 05:08,10-07-2025 06:08,2.7,Burger,8.07,Fog,Paper,4,Magarpatta,0
08-07-2025 20:51,08-07-2025 21:33,1.9,Chinese,10.93,Rain,Box,1,Wakad,0
09-07-2025 21:55,09-07-2025 22:19,4.2,Sandwich,6.37,Clear,Plastic,4,Kharadi,1
08-07-2025 20:25,08-07-2025 21:49,1.9,Burger,6.88,Rain,Foil,0,Wakad,1
08-07-2025 15:02,08-07-2025 16:03,1.8,Indian,10.82,Fog,Plastic,4,Pimple Saudagar,1
09-07-2025 08:16,09-07-2025 09:29,2.5,Sandwich,3.38,Storm,Paper,4,Wakad,1
09-07-2025 17:34,09-07-2025 19:04,1.8,Sandwich,7.32,Clear,Paper,5,Pimple Saudagar,0
08-07-2025 19:33,08-07-2025 20:23,4.8,Burger,3.75,Fog,Paper,1,Koregaon Park,0
08-07-2025 19:06,08-07-2025 19:51,3.6,Pizza,10.31,Fog,Plastic,0,Kothrud,0
08-07-2025 19:50,08-07-2025 20:16,2.6,Indian,14.98,Rain,Foil,1,Viman Nagar,0
08-07-2025 10:43,08-07-2025 11:32,3,Chinese,11.96,Fog,Box,0,Kothrud,0
09-07-2025 17:22,09-07-2025 18:37,1.3,Sandwich,2.71,Fog,Plastic,5,Shivaji Nagar,1
09-07-2025 23:46,10-07-2025 00:42,2.8,Burger,4.17,Clear,Paper,4,Camp,1
10-07-2025 06:52,10-07-2025 08:09,3.1,Pizza,13.13,Rain,Plastic,4,Shivaji Nagar,1
10-07-2025 08:38,10-07-2025 09:00,4.8,Chinese,7.98,Fog,Paper,4,Magarpatta,0
09-07-2025 10:59,09-07-2025 12:04,3.6,Burger,5.68,Fog,Plastic,1,Shivaji Nagar,0
08-07-2025 20:31,08-07-2025 20:58,4.6,Dessert,11.31,Rain,Box,4,Magarpatta,1
09-07-2025 00:39,09-07-2025 01:23,1.4,Indian,12.55,Storm,Paper,2,Pashan,1
09-07-2025 10:59,09-07-2025 11:28,4.1,Indian,4.37,Rain,Box,5,Shivaji Nagar,0
10-07-2025 00:31,10-07-2025 01:06,3.4,Pizza,12.32,Clear,Foil,0,Hadapsar,1
08-07-2025 13:13,08-07-2025 14:26,3.6,Dessert,9.4,Storm,Paper,2,Aundh,0
09-07-2025 16:10,09-07-2025 16:38,4,Indian,3.53,Clear,Plastic,2,Camp,0
10-07-2025 09:15,10-07-2025 10:19,2.3,Sandwich,7.77,Storm,Paper,1,Aundh,0
09-07-2025 09:37,09-07-2025 10:11,4.6,Chinese,9.67,Rain,Box,4,Wakad,1
09-07-2025 20:46,09-07-2025 22:06,4.7,Chinese,4.33,Storm,Foil,2,Kharadi,0
08-07-2025 19:38,08-07-2025 20:27,4.5,Pizza,8.9,Storm,Foil,3,Hadapsar,0
10-07-2025 09:09,10-07-2025 10:17,1.7,Chinese,2.1,Fog,Foil,3,Viman Nagar,1
08-07-2025 18:55,08-07-2025 19:55,2.9,Pizza,10.62,Clear,Plastic,4,Aundh,1
08-07-2025 17:13,08-07-2025 18:00,2.7,Sandwich,8.27,Storm,Plastic,3,Hadapsar,1
09-07-2025 13:08,09-07-2025 14:01,1.8,Pizza,6.59,Fog,Box,2,Shivaji Nagar,1
10-07-2025 06:08,10-07-2025 06:52,4.7,Pizza,2.35,Rain,Paper,3,Hadapsar,1
08-07-2025 10:43,08-07-2025 11:13,1.4,Indian,7.29,Fog,Paper,4,Camp,1
10-07-2025 09:36,10-07-2025 10:13,4.6,Pizza,14.47,Storm,Foil,5,Shivaji Nagar,0
10-07-2025 07:17,10-07-2025 08:22,2,Burger,13.7,Fog,Plastic,0,Baner,0
10-07-2025 09:18,10-07-2025 10:07,3.9,Pizza,5.87,Storm,Plastic,3,Koregaon Park,1
09-07-2025 06:29,09-07-2025 07:13,3.8,Indian,3.52,Storm,Foil,1,Hinjewadi,0
10-07-2025 03:00,10-07-2025 03:50,3.6,Pizza,9.05,Rain,Foil,3,Hadapsar,1
10-07-2025 02:30,10-07-2025 03:38,4.7,Sandwich,3.54,Storm,Paper,5,Hadapsar,0
09-07-2025 05:36,09-07-2025 06:14,3.1,Chinese,11.53,Rain,Plastic,2,Bavdhan,1
10-07-2025 06:50,10-07-2025 08:04,1.9,Sandwich,5.41,Fog,Box,3,Shivaji Nagar,1
08-07-2025 18:14,08-07-2025 19:20,1.2,Sandwich,3.57,Fog,Box,2,Aundh,1
10-07-2025 06:59,10-07-2025 07:28,2.7,Dessert,3.79,Fog,Paper,4,Magarpatta,0
08-07-2025 17:32,08-07-2025 18:21,1.1,Sandwich,3.59,Rain,Paper,4,Hinjewadi,0
09-07-2025 18:25,09-07-2025 19:13,3.6,Pizza,1.77,Rain,Plastic,2,Wakad,0
09-07-2025 11:56,09-07-2025 13:00,2.8,Burger,14.58,Storm,Box,0,Magarpatta,1
09-07-2025 04:43,09-07-2025 05:52,3,Dessert,8.46,Fog,Foil,4,Pashan,1
08-07-2025 13:28,08-07-2025 13:59,3.3,Sandwich,13.45,Storm,Box,2,Shivaji Nagar,1
09-07-2025 04:08,09-07-2025 05:29,2.7,Dessert,14.35,Clear,Paper,0,Magarpatta,1
08-07-2025 22:55,08-07-2025 23:49,4.6,Pizza,13.45,Clear,Box,0,Pashan,0
10-07-2025 01:37,10-07-2025 02:06,3.4,Pizza,5.62,Storm,Paper,2,Kothrud,1
09-07-2025 01:29,09-07-2025 02:24,3.3,Pizza,13,Rain,Paper,1,Hinjewadi,1
09-07-2025 15:29,09-07-2025 16:31,1.6,Burger,4.45,Rain,Foil,3,Viman Nagar,1
08-07-2025 19:41,08-07-2025 20:09,4.7,Indian,10.95,Storm,Paper,0,Baner,0
08-07-2025 15:33,08-07-2025 16:25,1.5,Indian,1.4,Fog,Paper,2,Aundh,0
09-07-2025 12:43,09-07-2025 14:10,4.9,Chinese,13.94,Fog,Plastic,3,Pimple Saudagar,0
08-07-2025 14:20,08-07-2025 15:08,3.2,Chinese,9.98,Rain,Plastic,1,Baner,1
09-07-2025 20:51,09-07-2025 21:44,2.2,Indian,13.57,Fog,Box,5,Pimple Saudagar,1
08-07-2025 21:22,08-07-2025 22:47,3.2,Pizza,8.27,Clear,Box,0,Shivaji Nagar,0
09-07-2025 06:40,09-07-2025 08:00,3.8,Indian,6.19,Fog,Plastic,5,Kharadi,1
08-07-2025 23:09,09-07-2025 00:22,1.1,Dessert,6.69,Clear,Box,0,Kharadi,0
08-07-2025 17:42,08-07-2025 18:43,3.3,Indian,8.02,Fog,Plastic,3,Pimple Saudagar,1
10-07-2025 04:55,10-07-2025 05:18,2.3,Burger,13.34,Rain,Paper,1,Pashan,1
08-07-2025 13:09,08-07-2025 14:38,2.2,Sandwich,4.22,Fog,Plastic,1,Shivaji Nagar,1
09-07-2025 12:52,09-07-2025 13:26,1.5,Burger,13.79,Fog,Paper,5,Pimple Saudagar,1
09-07-2025 12:53,09-07-2025 14:22,1.9,Sandwich,2.26,Rain,Foil,4,Kothrud,0
09-07-2025 00:25,09-07-2025 01:34,3.6,Burger,3.22,Rain,Plastic,3,Kothrud,0
08-07-2025 23:55,09-07-2025 00:44,4.3,Sandwich,4.99,Clear,Box,3,Wakad,1
09-07-2025 19:35,09-07-2025 20:55,2.2,Chinese,6.89,Rain,Foil,2,Koregaon Park,0
09-07-2025 17:13,09-07-2025 18:24,1.9,Sandwich,10.34,Rain,Foil,1,Hinjewadi,0
09-07-2025 21:42,09-07-2025 23:12,2.2,Burger,7.95,Storm,Paper,5,Hinjewadi,1
10-07-2025 00:12,10-07-2025 00:34,4.8,Dessert,7.09,Storm,Box,3,Camp,1
08-07-2025 12:04,08-07-2025 13:24,2.2,Chinese,1.28,Fog,Box,4,Wakad,0
08-07-2025 19:46,08-07-2025 20:30,3.6,Burger,7.12,Storm,Plastic,5,Magarpatta,0
10-07-2025 03:31,10-07-2025 04:12,4.8,Chinese,3.41,Fog,Box,0,Magarpatta,0
08-07-2025 20:55,08-07-2025 21:49,4.6,Dessert,6.56,Clear,Box,3,Koregaon Park,1
09-07-2025 11:23,09-07-2025 12:14,3.9,Pizza,4.96,Fog,Box,5,Kothrud,1
10-07-2025 00:00,10-07-2025 01:02,4.9,Sandwich,8.43,Rain,Box,3,Viman Nagar,1
09-07-2025 16:03,09-07-2025 17:23,3.4,Sandwich,11.45,Rain,Box,3,Hadapsar,1
10-07-2025 07:52,10-07-2025 09:01,2.9,Indian,4.86,Storm,Foil,0,Kothrud,0
09-07-2025 17:07,09-07-2025 18:33,1.4,Indian,1.62,Storm,Paper,0,Kothrud,1
08-07-2025 16:05,08-07-2025 16:49,2.2,Burger,11.91,Clear,Box,2,Pashan,1
09-07-2025 11:56,09-07-2025 13:15,2.6,Chinese,12.55,Rain,Paper,3,Shivaji Nagar,1
08-07-2025 18:39,08-07-2025 19:51,1,Pizza,14.04,Storm,Plastic,5,Aundh,0
08-07-2025 14:58,08-07-2025 16:27,1.7,Pizza,9.11,Rain,Plastic,3,Hadapsar,1
08-07-2025 23:46,09-07-2025 00:44,1.2,Pizza,7.4,Fog,Box,0,Pimple Saudagar,0
09-07-2025 17:47,09-07-2025 18:32,4,Chinese,10.27,Fog,Paper,3,Pimple Saudagar,0
09-07-2025 09:05,09-07-2025 09:29,1.3,Burger,14.03,Clear,Paper,1,Viman Nagar,1
09-07-2025 13:21,09-07-2025 14:06,1.7,Chinese,2.07,Fog,Paper,0,Hadapsar,1
10-07-2025 05:45,10-07-2025 06:21,2.1,Sandwich,13.03,Clear,Box,0,Wakad,1
08-07-2025 19:40,08-07-2025 20:36,4.9,Burger,6.96,Rain,Foil,4,Aundh,1
09-07-2025 23:47,10-07-2025 00:44,4.6,Chinese,6.2,Fog,Box,4,Viman Nagar,1
08-07-2025 19:02,08-07-2025 19:54,4.3,Burger,11.51,Clear,Plastic,0,Camp,1
10-07-2025 02:57,10-07-2025 03:38,2.4,Sandwich,3.67,Rain,Plastic,1,Bavdhan,1
09-07-2025 23:06,09-07-2025 23:31,2.2,Pizza,7.52,Clear,Foil,1,Shivaji Nagar,0
09-07-2025 16:42,09-07-2025 17:50,4.6,Chinese,2.17,Storm,Plastic,2,Pimple Saudagar,1
09-07-2025 15:48,09-07-2025 16:08,4.5,Chinese,13.66,Fog,Box,1,Camp,0
10-07-2025 10:13,10-07-2025 11:20,2.7,Burger,1.24,Clear,Plastic,2,Aundh,1
08-07-2025 20:27,08-07-2025 21:02,1.6,Indian,8.44,Storm,Foil,2,Kharadi,1
09-07-2025 08:00,09-07-2025 08:49,3.8,Indian,12.57,Rain,Paper,5,Shivaji Nagar,1
08-07-2025 16:17,08-07-2025 16:51,3.6,Burger,9.35,Fog,Box,2,Hinjewadi,0
09-07-2025 22:11,09-07-2025 22:41,3.2,Indian,13.63,Fog,Plastic,2,Aundh,1
09-07-2025 01:18,09-07-2025 02:46,4.8,Dessert,6.77,Rain,Foil,5,Baner,1
09-07-2025 19:50,09-07-2025 20:14,2.1,Pizza,12.21,Rain,Foil,2,Bavdhan,1
09-07-2025 23:06,09-07-2025 23:35,3.2,Chinese,3.04,Storm,Box,0,Koregaon Park,1
09-07-2025 03:17,09-07-2025 04:37,2.9,Pizza,11.42,Rain,Paper,5,Baner,0
08-07-2025 14:05,08-07-2025 14:31,4.5,Burger,4.14,Storm,Foil,1,Baner,1
10-07-2025 04:25,10-07-2025 05:32,2.3,Indian,9.15,Storm,Foil,3,Kothrud,1
10-07-2025 06:03,10-07-2025 06:59,3.8,Sandwich,9.46,Fog,Foil,1,Camp,0
08-07-2025 18:03,08-07-2025 19:27,4.6,Dessert,4.27,Fog,Box,0,Baner,0
09-07-2025 22:40,09-07-2025 23:22,4.2,Pizza,10.62,Storm,Foil,4,Viman Nagar,1
09-07-2025 13:13,09-07-2025 14:01,4.8,Burger,2.47,Storm,Box,5,Bavdhan,1
09-07-2025 12:59,09-07-2025 14:15,5,Pizza,10.98,Storm,Plastic,0,Koregaon Park,0
08-07-2025 15:24,08-07-2025 16:09,3.1,Sandwich,5.62,Rain,Plastic,1,Shivaji Nagar,0
09-07-2025 09:04,09-07-2025 09:42,4.2,Indian,13.33,Fog,Paper,2,Shivaji Nagar,0
09-07-2025 15:44,09-07-2025 17:12,3.8,Chinese,7.04,Fog,Paper,2,Koregaon Park,0
08-07-2025 19:29,08-07-2025 20:37,1.4,Indian,12.92,Rain,Paper,1,Shivaji Nagar,0
09-07-2025 04:50,09-07-2025 05:30,4.1,Chinese,2.72,Clear,Paper,0,Pashan,0
10-07-2025 04:42,10-07-2025 05:02,2.2,Indian,1.35,Storm,Foil,1,Magarpatta,0
09-07-2025 02:09,09-07-2025 02:48,2.7,Burger,7.2,Storm,Plastic,2,Kharadi,1
09-07-2025 06:55,09-07-2025 07:55,3.3,Dessert,3.57,Rain,Foil,2,Kothrud,1
09-07-2025 16:24,09-07-2025 17:24,4.2,Chinese,13.76,Rain,Foil,5,Hadapsar,1
09-07-2025 20:13,09-07-2025 21:19,3,Dessert,5.23,Rain,Box,3,Viman Nagar,1
09-07-2025 05:11,09-07-2025 05:41,1.2,Chinese,7.63,Fog,Plastic,1,Viman Nagar,1
08-07-2025 13:03,08-07-2025 14:33,3.3,Chinese,5.2,Rain,Foil,5,Camp,0
09-07-2025 15:24,09-07-2025 15:51,2.1,Indian,11.74,Storm,Paper,5,Kharadi,1
09-07-2025 00:56,09-07-2025 01:33,3.8,Chinese,3.58,Fog,Paper,2,Viman Nagar,0
09-07-2025 15:55,09-07-2025 16:33,4.4,Chinese,13.44,Fog,Box,1,Kothrud,1
08-07-2025 11:23,08-07-2025 12:20,4.5,Dessert,9.21,Clear,Plastic,5,Kothrud,1
09-07-2025 21:05,09-07-2025 21:40,3.9,Chinese,2.99,Fog,Paper,0,Aundh,0
09-07-2025 20:51,09-07-2025 22:19,3.2,Burger,12.28,Rain,Foil,3,Kharadi,0
09-07-2025 14:19,09-07-2025 14:49,4.6,Burger,2.02,Rain,Foil,1,Kothrud,1
09-07-2025 02:57,09-07-2025 04:08,4.4,Dessert,6.11,Fog,Plastic,5,Aundh,0
09-07-2025 14:25,09-07-2025 14:46,4.6,Chinese,8.43,Storm,Foil,0,Shivaji Nagar,1
09-07-2025 09:53,09-07-2025 11:01,2.4,Burger,13.56,Storm,Plastic,2,Pashan,0
08-07-2025 11:54,08-07-2025 12:44,1.6,Burger,2.4,Rain,Foil,1,Baner,1
09-07-2025 01:04,09-07-2025 02:10,1.5,Chinese,9.2,Storm,Paper,3,Pashan,1
09-07-2025 04:25,09-07-2025 05:21,2.7,Burger,14.7,Storm,Plastic,2,Hinjewadi,1
09-07-2025 17:55,09-07-2025 18:38,2.8,Indian,1.36,Clear,Box,5,Kothrud,1
10-07-2025 06:09,10-07-2025 06:51,4.1,Burger,7.78,Rain,Box,4,Wakad,1
08-07-2025 15:52,08-07-2025 17:06,1.6,Dessert,6.85,Fog,Box,5,Bavdhan,1
08-07-2025 12:08,08-07-2025 13:08,3.4,Burger,11.3,Rain,Paper,3,Hinjewadi,1
09-07-2025 12:57,09-07-2025 13:17,4.3,Chinese,6.25,Storm,Paper,0,Baner,1
09-07-2025 05:11,09-07-2025 05:49,2.8,Chinese,7.75,Storm,Paper,2,Hadapsar,1
09-07-2025 13:15,09-07-2025 13:45,4.5,Indian,6.63,Storm,Paper,0,Aundh,1
10-07-2025 04:18,10-07-2025 04:47,3,Chinese,10.44,Rain,Paper,2,Kharadi,0
10-07-2025 06:23,10-07-2025 07:18,3.5,Sandwich,8.78,Rain,Box,1,Bavdhan,1
10-07-2025 02:59,10-07-2025 04:02,1.9,Pizza,11.14,Storm,Plastic,4,Aundh,1
09-07-2025 02:58,09-07-2025 03:25,3.3,Pizza,3.41,Fog,Foil,1,Hinjewadi,0
09-07-2025 14:28,09-07-2025 14:48,4.1,Chinese,11.21,Clear,Paper,0,Aundh,1
08-07-2025 22:45,08-07-2025 23:35,4.4,Indian,8.93,Fog,Paper,2,Viman Nagar,0
09-07-2025 20:47,09-07-2025 21:26,2.5,Indian,11.07,Rain,Paper,1,Aundh,1
09-07-2025 00:47,09-07-2025 01:27,3.2,Pizza,7.82,Storm,Foil,5,Camp,0
09-07-2025 13:53,09-07-2025 14:47,4.2,Indian,10.67,Rain,Box,5,Baner,0
09-07-2025 07:16,09-07-2025 08:23,1.2,Chinese,4.6,Fog,Paper,5,Hadapsar,1
08-07-2025 15:23,08-07-2025 15:57,1.3,Chinese,4.21,Storm,Paper,4,Koregaon Park,1
10-07-2025 02:51,10-07-2025 03:50,1.3,Indian,3.12,Fog,Plastic,5,Kothrud,1
10-07-2025 03:38,10-07-2025 04:17,1.3,Indian,12.79,Fog,Plastic,2,Hinjewadi,1
08-07-2025 22:48,09-07-2025 00:15,4.9,Dessert,11.95,Fog,Plastic,3,Hinjewadi,1
08-07-2025 16:49,08-07-2025 17:55,2.6,Chinese,14.85,Storm,Box,1,Hadapsar,1
09-07-2025 04:57,09-07-2025 05:29,3.9,Chinese,13.41,Rain,Foil,5,Wakad,1
09-07-2025 08:36,09-07-2025 10:02,4.2,Pizza,7.13,Rain,Box,5,Hinjewadi,1
10-07-2025 00:12,10-07-2025 01:01,1.8,Chinese,10.93,Fog,Foil,3,Kothrud,1
10-07-2025 00:40,10-07-2025 01:43,4.1,Pizza,6.04,Rain,Box,5,Camp,1
09-07-2025 04:53,09-07-2025 05:39,2.1,Burger,11.77,Clear,Box,5,Magarpatta,1
09-07-2025 06:20,09-07-2025 06:54,2.8,Dessert,1.15,Clear,Foil,2,Wakad,0
09-07-2025 16:17,09-07-2025 17:06,2.1,Burger,13.85,Fog,Box,4,Baner,1
08-07-2025 12:43,08-07-2025 13:26,2,Sandwich,14.47,Clear,Plastic,4,Hinjewadi,1
09-07-2025 22:17,09-07-2025 23:05,3.7,Chinese,4.31,Storm,Paper,3,Pashan,1
09-07-2025 02:33,09-07-2025 03:23,4,Chinese,2.33,Clear,Plastic,3,Aundh,1
09-07-2025 07:46,09-07-2025 08:25,3.1,Indian,4.18,Fog,Foil,4,Hadapsar,0
10-07-2025 04:28,10-07-2025 05:55,3,Sandwich,13.21,Storm,Paper,0,Aundh,1
10-07-2025 01:25,10-07-2025 01:53,4.4,Burger,13.05,Clear,Foil,3,Bavdhan,1
08-07-2025 20:02,08-07-2025 21:24,1.7,Chinese,14.53,Rain,Box,3,Hadapsar,1
08-07-2025 16:35,08-07-2025 17:56,4.7,Pizza,2.79,Fog,Paper,5,Wakad,1
09-07-2025 00:22,09-07-2025 01:36,1.9,Burger,9.96,Fog,Foil,4,Hadapsar,1
09-07-2025 06:40,09-07-2025 07:59,1.8,Dessert,14.27,Clear,Paper,0,Shivaji Nagar,1
10-07-2025 00:18,10-07-2025 01:07,4,Burger,9.36,Fog,Box,4,Hinjewadi,1
09-07-2025 06:32,09-07-2025 07:50,1.2,Indian,1.94,Storm,Foil,1,Magarpatta,1
08-07-2025 11:50,08-07-2025 12:29,3,Sandwich,5.86,Rain,Plastic,4,Kothrud,0
10-07-2025 09:43,10-07-2025 11:04,2.7,Chinese,9.47,Fog,Box,4,Baner,1
10-07-2025 09:13,10-07-2025 10:05,3.8,Burger,7.78,Fog,Plastic,1,Hinjewadi,0
10-07-2025 04:59,10-07-2025 06:01,3,Pizza,12.4,Rain,Foil,3,Pimple Saudagar,1
10-07-2025 01:28,10-07-2025 02:04,1.3,Indian,14.32,Rain,Paper,5,Hinjewadi,0
08-07-2025 13:09,08-07-2025 13:32,4.7,Pizza,10.47,Clear,Box,0,Pimple Saudagar,1
08-07-2025 20:04,08-07-2025 21:25,2.2,Burger,6.16,Clear,Plastic,2,Shivaji Nagar,1
08-07-2025 12:11,08-07-2025 13:11,1.7,Chinese,5.23,Storm,Paper,0,Baner,0
08-07-2025 13:25,08-07-2025 14:28,3.9,Dessert,5.36,Storm,Box,5,Baner,1
08-07-2025 14:18,08-07-2025 15:37,1.4,Dessert,7.73,Clear,Foil,2,Camp,0
10-07-2025 08:45,10-07-2025 10:10,3.6,Chinese,12.6,Clear,Plastic,3,Bavdhan,0
10-07-2025 07:25,10-07-2025 07:59,2.1,Burger,5.66,Storm,Box,2,Magarpatta,1
08-07-2025 23:22,08-07-2025 23:57,2,Burger,12.34,Rain,Paper,4,Koregaon Park,1
09-07-2025 04:28,09-07-2025 05:35,4.1,Chinese,14.09,Rain,Paper,5,Hinjewadi,0
09-07-2025 00:04,09-07-2025 01:13,1,Sandwich,3.6,Clear,Plastic,2,Aundh,0
10-07-2025 01:45,10-07-2025 02:27,3.4,Dessert,7.4,Rain,Box,2,Kothrud,1
08-07-2025 15:50,08-07-2025 16:58,3.6,Dessert,10.97,Rain,Plastic,5,Baner,0
09-07-2025 23:08,09-07-2025 23:38,1.4,Chinese,8.03,Fog,Paper,1,Shivaji Nagar,0
10-07-2025 10:10,10-07-2025 11:27,1.7,Sandwich,4.15,Clear,Foil,1,Hinjewadi,1
09-07-2025 04:28,09-07-2025 05:29,1.2,Dessert,4.27,Clear,Foil,5,Pimple Saudagar,0
09-07-2025 23:57,10-07-2025 01:17,4.2,Burger,9.52,Storm,Foil,3,Wakad,1
08-07-2025 23:52,09-07-2025 01:10,1.3,Dessert,11.23,Storm,Plastic,1,Kothrud,0
08-07-2025 19:34,08-07-2025 20:55,2.3,Indian,8.23,Clear,Paper,1,Aundh,1
09-07-2025 21:46,09-07-2025 23:11,4.1,Indian,12,Clear,Plastic,4,Hadapsar,0
09-07-2025 06:16,09-07-2025 07:43,1.2,Sandwich,7.39,Rain,Box,2,Pashan,1
09-07-2025 18:17,09-07-2025 18:53,1.5,Chinese,10.44,Fog,Plastic,0,Bavdhan,1
09-07-2025 07:22,09-07-2025 08:28,4,Indian,3.46,Storm,Paper,0,Pashan,0
09-07-2025 13:11,09-07-2025 14:30,3.5,Dessert,3.12,Clear,Box,0,Hinjewadi,0
09-07-2025 03:11,09-07-2025 03:48,4.2,Burger,14.68,Clear,Paper,5,Bavdhan,1
09-07-2025 07:25,09-07-2025 08:11,2.8,Sandwich,12.79,Fog,Box,2,Aundh,1
08-07-2025 12:10,08-07-2025 13:35,2.5,Indian,6.94,Clear,Box,4,Camp,1
08-07-2025 11:20,08-07-2025 12:00,4.1,Chinese,3.17,Rain,Box,0,Wakad,1
08-07-2025 13:02,08-07-2025 14:09,2.4,Burger,12.32,Clear,Box,3,Wakad,1
